Protein,Ligand,Diffdock,Total
Orai1WT-MDSnap-Fr499_cleaned,PBR_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PCB_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PCQ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PCR_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PCS_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PC_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PDC_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PDO_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PEA_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PEL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PFB_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PFL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PH3_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PHB_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PHE_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PHI_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PHJ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PHK_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PHL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PHN_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PHQ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PHT_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PIH_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PIM_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PIT_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PIU_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PLU_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PMA_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PMB_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PMS_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PN6_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PO4_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PP1_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PP2_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PPK_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PPT_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PPV_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PPY_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PRA_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PRL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PS5_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PS9_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PSY_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PTD_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PTU_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PUT_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PYE_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PYU_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,PZE_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,QA9_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,R1F_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RCO_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RCX_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RE2_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RF1_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RF2_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RIS_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RJ6_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RMN_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RNO_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,ROK_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,RSO_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,S3V_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SAN_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SBE_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SBN_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SBO_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SBZ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SE4_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SFY_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SIF_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SIN_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SMN_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SNO_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SO2_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SO4_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SS2_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,STC_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,STF_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,STL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SVA_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SXX_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,SYR_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,T13_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,T2D_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,T2M_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TAR_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TAS_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TBF_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TBP_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TBU_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TCA_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TCO_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TCV_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TCZ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TF4_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TF9_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TFL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TFM_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TFQ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TIK_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TLA_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TMA_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TMM_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TNE_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TNF_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TNL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TP0_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TPA_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TPB_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TPR_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TQ5_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TRI_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TRS_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TSU_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TTN_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TYB_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TYC_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TYI_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TYL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TYR_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,TYZ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,U32_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,U55_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,UA5_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,UAS_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,UN3_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,UQA_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,URE_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,URS_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,V35_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,V36_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,V4O_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,VES_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,VII_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,VSO_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,VVM_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,W1P_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,WSK_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,WWZ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,WYB_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,XB2_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,XEW_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,XP1_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,XQZ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,XZ5_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,YAN_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,YPQ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,YRL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,YTT_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,YTZ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,ZHZ_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,ZOL_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,ZYS_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,ZYX_ideal,11,11
Orai1WT-START-Fr0_cleaned,007_ideal,11,11
Orai1WT-START-Fr0_cleaned,010_ideal,11,11
Orai1WT-START-Fr0_cleaned,08D_ideal,11,11
Orai1WT-START-Fr0_cleaned,0A9_ideal,11,11
Orai1WT-START-Fr0_cleaned,13X_ideal,11,11
Orai1WT-START-Fr0_cleaned,144_ideal,11,11
Orai1WT-START-Fr0_cleaned,150_ideal,11,11
Orai1WT-START-Fr0_cleaned,152_ideal,11,11
Orai1WT-START-Fr0_cleaned,171_ideal,11,11
Orai1WT-START-Fr0_cleaned,173_ideal,11,11
Orai1WT-START-Fr0_cleaned,174_ideal,11,11
Orai1WT-START-Fr0_cleaned,178_ideal,11,11
Orai1WT-START-Fr0_cleaned,1AL_ideal,11,11
Orai1WT-START-Fr0_cleaned,1BN_ideal,11,11
Orai1WT-START-Fr0_cleaned,1CM_ideal,11,11
Orai1WT-START-Fr0_cleaned,1CY_ideal,11,11
Orai1WT-START-Fr0_cleaned,1JZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,1K5_ideal,11,11
Orai1WT-START-Fr0_cleaned,1OH_ideal,11,11
Orai1WT-START-Fr0_cleaned,1PC_ideal,11,11
Orai1WT-START-Fr0_cleaned,1WE_ideal,11,11
Orai1WT-START-Fr0_cleaned,201_ideal,11,11
Orai1WT-START-Fr0_cleaned,205_ideal,11,11
Orai1WT-START-Fr0_cleaned,210_ideal,11,11
Orai1WT-START-Fr0_cleaned,21B_ideal,11,11
Orai1WT-START-Fr0_cleaned,221_ideal,11,11
Orai1WT-START-Fr0_cleaned,22F_ideal,11,11
Orai1WT-START-Fr0_cleaned,231_ideal,11,11
Orai1WT-START-Fr0_cleaned,23F_ideal,11,11
Orai1WT-START-Fr0_cleaned,251_ideal,11,11
Orai1WT-START-Fr0_cleaned,256_ideal,11,11
Orai1WT-START-Fr0_cleaned,268_ideal,11,11
Orai1WT-START-Fr0_cleaned,26C_ideal,11,11
Orai1WT-START-Fr0_cleaned,270_ideal,11,11
Orai1WT-START-Fr0_cleaned,283_ideal,11,11
Orai1WT-START-Fr0_cleaned,299_ideal,11,11
Orai1WT-START-Fr0_cleaned,2C7_ideal,11,11
Orai1WT-START-Fr0_cleaned,2H3_ideal,11,11
Orai1WT-START-Fr0_cleaned,2HA_ideal,11,11
Orai1WT-START-Fr0_cleaned,2HP_ideal,11,11
Orai1WT-START-Fr0_cleaned,2OH_ideal,11,11
Orai1WT-START-Fr0_cleaned,328_ideal,11,11
Orai1WT-START-Fr0_cleaned,36M_ideal,11,11
Orai1WT-START-Fr0_cleaned,3FG_ideal,11,11
Orai1WT-START-Fr0_cleaned,3G3_ideal,11,11
Orai1WT-START-Fr0_cleaned,3HG_ideal,11,11
Orai1WT-START-Fr0_cleaned,3IM_ideal,11,11
Orai1WT-START-Fr0_cleaned,3MI_ideal,11,11
Orai1WT-START-Fr0_cleaned,3PO_ideal,11,11
Orai1WT-START-Fr0_cleaned,3RL_ideal,11,11
Orai1WT-START-Fr0_cleaned,3SY_ideal,11,11
Orai1WT-START-Fr0_cleaned,416_ideal,11,11
Orai1WT-START-Fr0_cleaned,41A_ideal,11,11
Orai1WT-START-Fr0_cleaned,44B_ideal,11,11
Orai1WT-START-Fr0_cleaned,4AZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,4BB_ideal,11,11
Orai1WT-START-Fr0_cleaned,4BR_ideal,11,11
Orai1WT-START-Fr0_cleaned,4BZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,4CB_ideal,11,11
Orai1WT-START-Fr0_cleaned,4CH_ideal,11,11
Orai1WT-START-Fr0_cleaned,4FA_ideal,11,11
Orai1WT-START-Fr0_cleaned,4FC_ideal,11,11
Orai1WT-START-Fr0_cleaned,4FP_ideal,11,11
Orai1WT-START-Fr0_cleaned,4J8_ideal,11,11
Orai1WT-START-Fr0_cleaned,4KS_ideal,11,11
Orai1WT-START-Fr0_cleaned,4MB_ideal,11,11
Orai1WT-START-Fr0_cleaned,4ND_ideal,11,11
Orai1WT-START-Fr0_cleaned,4NL_ideal,11,11
Orai1WT-START-Fr0_cleaned,4NP_ideal,11,11
Orai1WT-START-Fr0_cleaned,4PG_ideal,11,11
Orai1WT-START-Fr0_cleaned,4PI_ideal,11,11
Orai1WT-START-Fr0_cleaned,4PN_ideal,11,11
Orai1WT-START-Fr0_cleaned,4SM_ideal,11,11
Orai1WT-START-Fr0_cleaned,4SO_ideal,11,11
Orai1WT-START-Fr0_cleaned,505_ideal,11,11
Orai1WT-START-Fr0_cleaned,521_ideal,11,11
Orai1WT-START-Fr0_cleaned,566_ideal,11,11
Orai1WT-START-Fr0_cleaned,572_ideal,11,11
Orai1WT-START-Fr0_cleaned,5AN_ideal,11,11
Orai1WT-START-Fr0_cleaned,5B3_ideal,11,11
Orai1WT-START-Fr0_cleaned,641_ideal,11,11
Orai1WT-START-Fr0_cleaned,6BD_ideal,11,11
Orai1WT-START-Fr0_cleaned,6LH_ideal,11,11
Orai1WT-START-Fr0_cleaned,6LR_ideal,11,11
Orai1WT-START-Fr0_cleaned,6WT_ideal,11,11
Orai1WT-START-Fr0_cleaned,787_ideal,11,11
Orai1WT-START-Fr0_cleaned,791_ideal,11,11
Orai1WT-START-Fr0_cleaned,7BD_ideal,11,11
Orai1WT-START-Fr0_cleaned,7N8_ideal,11,11
Orai1WT-START-Fr0_cleaned,7TI_ideal,11,11
Orai1WT-START-Fr0_cleaned,80G_ideal,11,11
Orai1WT-START-Fr0_cleaned,911_ideal,11,11
Orai1WT-START-Fr0_cleaned,92G_ideal,11,11
Orai1WT-START-Fr0_cleaned,949_ideal,11,11
Orai1WT-START-Fr0_cleaned,9CA_ideal,11,11
Orai1WT-START-Fr0_cleaned,9Y6_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1AIA_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1AIK_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1AT0_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1CR0_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1EEY_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1IPI_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1JBL_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1LWH_ideal,11,11
Orai1WT-START-Fr0_cleaned,A26_ideal,11,11
Orai1WT-START-Fr0_cleaned,A3M_ideal,11,11
Orai1WT-START-Fr0_cleaned,A41_ideal,11,11
Orai1WT-START-Fr0_cleaned,A56_ideal,11,11
Orai1WT-START-Fr0_cleaned,AAN_ideal,11,11
Orai1WT-START-Fr0_cleaned,ABN_ideal,11,11
Orai1WT-START-Fr0_cleaned,AC0_ideal,11,11
Orai1WT-START-Fr0_cleaned,AC5_ideal,11,11
Orai1WT-START-Fr0_cleaned,ACH_ideal,11,11
Orai1WT-START-Fr0_cleaned,ADB_ideal,11,11
Orai1WT-START-Fr0_cleaned,AEF_ideal,11,11
Orai1WT-START-Fr0_cleaned,AES_ideal,11,11
Orai1WT-START-Fr0_cleaned,AHC_ideal,11,11
Orai1WT-START-Fr0_cleaned,AL2_ideal,11,11
Orai1WT-START-Fr0_cleaned,ALC_ideal,11,11
Orai1WT-START-Fr0_cleaned,ALF_ideal,11,11
Orai1WT-START-Fr0_cleaned,ALQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,ALR_ideal,11,11
Orai1WT-START-Fr0_cleaned,AM4_ideal,11,11
Orai1WT-START-Fr0_cleaned,AMC_ideal,11,11
Orai1WT-START-Fr0_cleaned,AN1_ideal,11,11
Orai1WT-START-Fr0_cleaned,ANL_ideal,11,11
Orai1WT-START-Fr0_cleaned,ANN_ideal,11,11
Orai1WT-START-Fr0_cleaned,APF_ideal,11,11
Orai1WT-START-Fr0_cleaned,APG_ideal,11,11
Orai1WT-START-Fr0_cleaned,APL_ideal,11,11
Orai1WT-START-Fr0_cleaned,ARL_ideal,11,11
Orai1WT-START-Fr0_cleaned,ASR_ideal,11,11
Orai1WT-START-Fr0_cleaned,AST_ideal,11,11
Orai1WT-START-Fr0_cleaned,AX3_ideal,11,11
Orai1WT-START-Fr0_cleaned,B1T_ideal,11,11
Orai1WT-START-Fr0_cleaned,B1V_ideal,11,11
Orai1WT-START-Fr0_cleaned,B2F_ideal,11,11
Orai1WT-START-Fr0_cleaned,B40_ideal,11,11
Orai1WT-START-Fr0_cleaned,BAS_ideal,11,11
Orai1WT-START-Fr0_cleaned,BBS_ideal,11,11
Orai1WT-START-Fr0_cleaned,BBT_ideal,11,11
Orai1WT-START-Fr0_cleaned,BC1_ideal,11,11
Orai1WT-START-Fr0_cleaned,BCE_ideal,11,11
Orai1WT-START-Fr0_cleaned,BDB_ideal,11,11
Orai1WT-START-Fr0_cleaned,BEK_ideal,11,11
Orai1WT-START-Fr0_cleaned,BET_ideal,11,11
Orai1WT-START-Fr0_cleaned,BEZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,BFD_ideal,11,11
Orai1WT-START-Fr0_cleaned,BFL_ideal,11,11
Orai1WT-START-Fr0_cleaned,BHO_ideal,11,11
Orai1WT-START-Fr0_cleaned,BHQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,BIF_ideal,11,11
Orai1WT-START-Fr0_cleaned,BIH_ideal,11,11
Orai1WT-START-Fr0_cleaned,BIP_ideal,11,11
Orai1WT-START-Fr0_cleaned,BMU_ideal,11,11
Orai1WT-START-Fr0_cleaned,BNF_ideal,11,11
Orai1WT-START-Fr0_cleaned,BNS_ideal,11,11
Orai1WT-START-Fr0_cleaned,BO3_ideal,11,11
Orai1WT-START-Fr0_cleaned,BOS_ideal,11,11
Orai1WT-START-Fr0_cleaned,BP4_ideal,11,11
Orai1WT-START-Fr0_cleaned,BP6_ideal,11,11
Orai1WT-START-Fr0_cleaned,BPZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,BRB_ideal,11,11
Orai1WT-START-Fr0_cleaned,BRV_ideal,11,11
Orai1WT-START-Fr0_cleaned,BS4_ideal,11,11
Orai1WT-START-Fr0_cleaned,BSB_ideal,11,11
Orai1WT-START-Fr0_cleaned,BSU_ideal,11,11
Orai1WT-START-Fr0_cleaned,BTL_ideal,11,11
Orai1WT-START-Fr0_cleaned,BTP_ideal,11,11
Orai1WT-START-Fr0_cleaned,BU1_ideal,11,11
Orai1WT-START-Fr0_cleaned,BUM_ideal,11,11
Orai1WT-START-Fr0_cleaned,BZM_ideal,11,11
Orai1WT-START-Fr0_cleaned,BZQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,C1R_ideal,11,11
Orai1WT-START-Fr0_cleaned,C5U_ideal,11,11
Orai1WT-START-Fr0_cleaned,CAD_ideal,11,11
Orai1WT-START-Fr0_cleaned,CAQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,CAX_ideal,11,11
Orai1WT-START-Fr0_cleaned,CBQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,CCB_ideal,11,11
Orai1WT-START-Fr0_cleaned,CCE_ideal,11,11
Orai1WT-START-Fr0_cleaned,CDX_ideal,11,11
Orai1WT-START-Fr0_cleaned,CEQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,CHT_ideal,11,11
Orai1WT-START-Fr0_cleaned,CHZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,CIU_ideal,11,11
Orai1WT-START-Fr0_cleaned,CK4_ideal,11,11
Orai1WT-START-Fr0_cleaned,CLT_ideal,11,11
Orai1WT-START-Fr0_cleaned,CLU_ideal,11,11
Orai1WT-START-Fr0_cleaned,CNH_ideal,11,11
Orai1WT-START-Fr0_cleaned,CO2_ideal,11,11
Orai1WT-START-Fr0_cleaned,CO3_ideal,11,11
Orai1WT-START-Fr0_cleaned,COX_ideal,11,11
Orai1WT-START-Fr0_cleaned,CP5_ideal,11,11
Orai1WT-START-Fr0_cleaned,CPZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,CRZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,CUL_ideal,11,11
Orai1WT-START-Fr0_cleaned,CVB_ideal,11,11
Orai1WT-START-Fr0_cleaned,CXF_ideal,11,11
Orai1WT-START-Fr0_cleaned,CXL_ideal,11,11
Orai1WT-START-Fr0_cleaned,CXP_ideal,11,11
Orai1WT-START-Fr0_cleaned,CYH_ideal,11,11
Orai1WT-START-Fr0_cleaned,D1D_ideal,11,11
Orai1WT-START-Fr0_cleaned,D4G_ideal,11,11
Orai1WT-START-Fr0_cleaned,D4P_ideal,11,11
Orai1WT-START-Fr0_cleaned,D8W_ideal,11,11
Orai1WT-START-Fr0_cleaned,DBA_ideal,11,11
Orai1WT-START-Fr0_cleaned,DBE_ideal,11,11
Orai1WT-START-Fr0_cleaned,DBF_ideal,11,11
Orai1WT-START-Fr0_cleaned,DBY_ideal,11,11
Orai1WT-START-Fr0_cleaned,DCD_ideal,11,11
Orai1WT-START-Fr0_cleaned,DCO_ideal,11,11
Orai1WT-START-Fr0_cleaned,DDP_ideal,11,11
Orai1WT-START-Fr0_cleaned,DES_ideal,11,11
Orai1WT-START-Fr0_cleaned,DFA_ideal,11,11
Orai1WT-START-Fr0_cleaned,DFP_ideal,11,11
Orai1WT-START-Fr0_cleaned,DHR_ideal,11,11
Orai1WT-START-Fr0_cleaned,DIF_ideal,11,11
Orai1WT-START-Fr0_cleaned,DII_ideal,11,11
Orai1WT-START-Fr0_cleaned,DIO_ideal,11,11
Orai1WT-START-Fr0_cleaned,DMB_ideal,11,11
Orai1WT-START-Fr0_cleaned,DMF_ideal,11,11
Orai1WT-START-Fr0_cleaned,DMS_ideal,11,11
Orai1WT-START-Fr0_cleaned,DMW_ideal,11,11
Orai1WT-START-Fr0_cleaned,DMZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,DNQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,DP4_ideal,11,11
Orai1WT-START-Fr0_cleaned,DPJ_ideal,11,11
Orai1WT-START-Fr0_cleaned,DPN_ideal,11,11
Orai1WT-START-Fr0_cleaned,DPT_ideal,11,11
Orai1WT-START-Fr0_cleaned,DQN_ideal,11,11
Orai1WT-START-Fr0_cleaned,DSM_ideal,11,11
Orai1WT-START-Fr0_cleaned,DTD_ideal,11,11
Orai1WT-START-Fr0_cleaned,DTY_ideal,11,11
Orai1WT-START-Fr0_cleaned,DXE_ideal,11,11
Orai1WT-START-Fr0_cleaned,DXX_ideal,11,11
Orai1WT-START-Fr0_cleaned,DZ1_ideal,11,11
Orai1WT-START-Fr0_cleaned,DZ2_ideal,11,11
Orai1WT-START-Fr0_cleaned,DZ3_ideal,11,11
Orai1WT-START-Fr0_cleaned,DZZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,E1P_ideal,11,11
Orai1WT-START-Fr0_cleaned,E4B_ideal,11,11
Orai1WT-START-Fr0_cleaned,EAO_ideal,11,11
Orai1WT-START-Fr0_cleaned,EDN_ideal,11,11
Orai1WT-START-Fr0_cleaned,EF6_ideal,11,11
Orai1WT-START-Fr0_cleaned,EI3_ideal,11,11
Orai1WT-START-Fr0_cleaned,EMR_ideal,11,11
Orai1WT-START-Fr0_cleaned,ENO_ideal,11,11
Orai1WT-START-Fr0_cleaned,EOU_ideal,11,11
Orai1WT-START-Fr0_cleaned,ESA_ideal,11,11
Orai1WT-START-Fr0_cleaned,ETF_ideal,11,11
Orai1WT-START-Fr0_cleaned,ETM_ideal,11,11
Orai1WT-START-Fr0_cleaned,ETZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,EYK_ideal,11,11
Orai1WT-START-Fr0_cleaned,F3F_ideal,11,11
Orai1WT-START-Fr0_cleaned,F6B_ideal,11,11
Orai1WT-START-Fr0_cleaned,FAC_ideal,11,11
Orai1WT-START-Fr0_cleaned,FBA_ideal,11,11
Orai1WT-START-Fr0_cleaned,FBC_ideal,11,11
Orai1WT-START-Fr0_cleaned,FBS_ideal,11,11
Orai1WT-START-Fr0_cleaned,FBT_ideal,11,11
Orai1WT-START-Fr0_cleaned,FBU_ideal,11,11
Orai1WT-START-Fr0_cleaned,FCR_ideal,11,11
Orai1WT-START-Fr0_cleaned,FFB_ideal,11,11
Orai1WT-START-Fr0_cleaned,FGL_ideal,11,11
Orai1WT-START-Fr0_cleaned,FHC_ideal,11,11
Orai1WT-START-Fr0_cleaned,FLA_ideal,11,11
Orai1WT-START-Fr0_cleaned,FNP_ideal,11,11
Orai1WT-START-Fr0_cleaned,FOS_ideal,11,11
Orai1WT-START-Fr0_cleaned,FPI_ideal,11,11
Orai1WT-START-Fr0_cleaned,FPO_ideal,11,11
Orai1WT-START-Fr0_cleaned,FUM_ideal,11,11
Orai1WT-START-Fr0_cleaned,G1L_ideal,11,11
Orai1WT-START-Fr0_cleaned,G2H_ideal,11,11
Orai1WT-START-Fr0_cleaned,G50_ideal,11,11
Orai1WT-START-Fr0_cleaned,GAI_ideal,11,11
Orai1WT-START-Fr0_cleaned,GB5_ideal,11,11
