Protein,Ligand,Diffdock,Total
Orai1WT-MDSnap-Fr499_cleaned,Z6V_ideal,11,11
Orai1WT-MDSnap-Fr499_cleaned,ZIY_ideal,11,11
Orai1WT-START-Fr0_cleaned,05J_ideal,11,11
Orai1WT-START-Fr0_cleaned,07J_ideal,11,11
Orai1WT-START-Fr0_cleaned,0LI_ideal,11,11
Orai1WT-START-Fr0_cleaned,10A_ideal,11,11
Orai1WT-START-Fr0_cleaned,11U_ideal,11,11
Orai1WT-START-Fr0_cleaned,128_ideal,11,11
Orai1WT-START-Fr0_cleaned,140_ideal,11,11
Orai1WT-START-Fr0_cleaned,146_ideal,11,11
Orai1WT-START-Fr0_cleaned,169_ideal,11,11
Orai1WT-START-Fr0_cleaned,17F_ideal,11,11
Orai1WT-START-Fr0_cleaned,1JY_ideal,11,11
Orai1WT-START-Fr0_cleaned,1L3_ideal,11,11
Orai1WT-START-Fr0_cleaned,1N1_ideal,11,11
Orai1WT-START-Fr0_cleaned,1VU_ideal,11,11
Orai1WT-START-Fr0_cleaned,21V_ideal,11,11
Orai1WT-START-Fr0_cleaned,243_ideal,11,11
Orai1WT-START-Fr0_cleaned,276_ideal,11,11
Orai1WT-START-Fr0_cleaned,27U_ideal,11,11
Orai1WT-START-Fr0_cleaned,2CA_ideal,11,11
Orai1WT-START-Fr0_cleaned,2CP_ideal,11,11
Orai1WT-START-Fr0_cleaned,2ED_ideal,11,11
Orai1WT-START-Fr0_cleaned,2I4_ideal,11,11
Orai1WT-START-Fr0_cleaned,2MC_ideal,11,11
Orai1WT-START-Fr0_cleaned,2RD_ideal,11,11
Orai1WT-START-Fr0_cleaned,2S8_ideal,11,11
Orai1WT-START-Fr0_cleaned,2TA_ideal,11,11
Orai1WT-START-Fr0_cleaned,2YB_ideal,11,11
Orai1WT-START-Fr0_cleaned,30B_ideal,11,11
Orai1WT-START-Fr0_cleaned,32U_ideal,11,11
Orai1WT-START-Fr0_cleaned,347_ideal,11,11
Orai1WT-START-Fr0_cleaned,34W_ideal,11,11
Orai1WT-START-Fr0_cleaned,385_ideal,11,11
Orai1WT-START-Fr0_cleaned,38P_ideal,11,11
Orai1WT-START-Fr0_cleaned,3B9_ideal,11,11
Orai1WT-START-Fr0_cleaned,3CB_ideal,11,11
Orai1WT-START-Fr0_cleaned,3H4_ideal,11,11
Orai1WT-START-Fr0_cleaned,3HC_ideal,11,11
Orai1WT-START-Fr0_cleaned,3IN_ideal,11,11
Orai1WT-START-Fr0_cleaned,3ZC_ideal,11,11
Orai1WT-START-Fr0_cleaned,442_ideal,11,11
Orai1WT-START-Fr0_cleaned,46U_ideal,11,11
Orai1WT-START-Fr0_cleaned,4CA_ideal,11,11
Orai1WT-START-Fr0_cleaned,4CC_ideal,11,11
Orai1WT-START-Fr0_cleaned,4CO_ideal,11,11
Orai1WT-START-Fr0_cleaned,4EA_ideal,11,11
Orai1WT-START-Fr0_cleaned,4HD_ideal,11,11
Orai1WT-START-Fr0_cleaned,4IF_ideal,11,11
Orai1WT-START-Fr0_cleaned,4UH_ideal,11,11
Orai1WT-START-Fr0_cleaned,50U_ideal,11,11
Orai1WT-START-Fr0_cleaned,54J_ideal,11,11
Orai1WT-START-Fr0_cleaned,570_ideal,11,11
Orai1WT-START-Fr0_cleaned,587_ideal,11,11
Orai1WT-START-Fr0_cleaned,59U_ideal,11,11
Orai1WT-START-Fr0_cleaned,5CB_ideal,11,11
Orai1WT-START-Fr0_cleaned,5D5_ideal,11,11
Orai1WT-START-Fr0_cleaned,5FA_ideal,11,11
Orai1WT-START-Fr0_cleaned,5MV_ideal,11,11
Orai1WT-START-Fr0_cleaned,5PI_ideal,11,11
Orai1WT-START-Fr0_cleaned,5X6_ideal,11,11
Orai1WT-START-Fr0_cleaned,5YM_ideal,11,11
Orai1WT-START-Fr0_cleaned,626_ideal,11,11
Orai1WT-START-Fr0_cleaned,63J_ideal,11,11
Orai1WT-START-Fr0_cleaned,63K_ideal,11,11
Orai1WT-START-Fr0_cleaned,65C_ideal,11,11
Orai1WT-START-Fr0_cleaned,66T_ideal,11,11
Orai1WT-START-Fr0_cleaned,6EJ_ideal,11,11
Orai1WT-START-Fr0_cleaned,6FA_ideal,11,11
Orai1WT-START-Fr0_cleaned,6GY_ideal,11,11
Orai1WT-START-Fr0_cleaned,6K9_ideal,11,11
Orai1WT-START-Fr0_cleaned,6SA_ideal,11,11
Orai1WT-START-Fr0_cleaned,6ZV_ideal,11,11
Orai1WT-START-Fr0_cleaned,710_ideal,11,11
Orai1WT-START-Fr0_cleaned,711_ideal,11,11
Orai1WT-START-Fr0_cleaned,740_ideal,11,11
Orai1WT-START-Fr0_cleaned,742_ideal,11,11
Orai1WT-START-Fr0_cleaned,74T_ideal,11,11
Orai1WT-START-Fr0_cleaned,7AK_ideal,11,11
Orai1WT-START-Fr0_cleaned,7I4_ideal,11,11
Orai1WT-START-Fr0_cleaned,7IX_ideal,11,11
Orai1WT-START-Fr0_cleaned,7RU_ideal,11,11
Orai1WT-START-Fr0_cleaned,7T1_ideal,11,11
Orai1WT-START-Fr0_cleaned,7TB_ideal,11,11
Orai1WT-START-Fr0_cleaned,7X1_ideal,11,11
Orai1WT-START-Fr0_cleaned,7Y5_ideal,11,11
Orai1WT-START-Fr0_cleaned,80I_ideal,11,11
Orai1WT-START-Fr0_cleaned,88Z_ideal,11,11
Orai1WT-START-Fr0_cleaned,8DZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,8I2_ideal,11,11
Orai1WT-START-Fr0_cleaned,8JC_ideal,11,11
Orai1WT-START-Fr0_cleaned,8PP_ideal,11,11
Orai1WT-START-Fr0_cleaned,8QW_ideal,11,11
Orai1WT-START-Fr0_cleaned,8RC_ideal,11,11
Orai1WT-START-Fr0_cleaned,8VP_ideal,11,11
Orai1WT-START-Fr0_cleaned,8X7_ideal,11,11
Orai1WT-START-Fr0_cleaned,8XJ_ideal,11,11
Orai1WT-START-Fr0_cleaned,919_ideal,11,11
Orai1WT-START-Fr0_cleaned,964_ideal,11,11
Orai1WT-START-Fr0_cleaned,96Q_ideal,11,11
Orai1WT-START-Fr0_cleaned,9AJ_ideal,11,11
Orai1WT-START-Fr0_cleaned,9B0_ideal,11,11
Orai1WT-START-Fr0_cleaned,9HO_ideal,11,11
Orai1WT-START-Fr0_cleaned,9IN_ideal,11,11
Orai1WT-START-Fr0_cleaned,9N6_ideal,11,11
Orai1WT-START-Fr0_cleaned,9SC_ideal,11,11
Orai1WT-START-Fr0_cleaned,9TP_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1AAC_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1AF4_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1APA_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1AZ7_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1BLM_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1BPC_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1CEA_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1D8M_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1D8Y_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1E_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1H3T_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1JMR_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1JS8_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1JTY_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1L66_ideal,11,11
Orai1WT-START-Fr0_cleaned,A1LXP_ideal,11,11
Orai1WT-START-Fr0_cleaned,A2E_ideal,11,11
Orai1WT-START-Fr0_cleaned,A3D_ideal,11,11
Orai1WT-START-Fr0_cleaned,A4I_ideal,11,11
Orai1WT-START-Fr0_cleaned,A4P_ideal,11,11
Orai1WT-START-Fr0_cleaned,A6L_ideal,11,11
Orai1WT-START-Fr0_cleaned,A86_ideal,11,11
Orai1WT-START-Fr0_cleaned,A8B_ideal,11,11
Orai1WT-START-Fr0_cleaned,AA2_ideal,11,11
Orai1WT-START-Fr0_cleaned,AAF_ideal,11,11
Orai1WT-START-Fr0_cleaned,AAO_ideal,11,11
Orai1WT-START-Fr0_cleaned,ABC_ideal,11,11
Orai1WT-START-Fr0_cleaned,ACG_ideal,11,11
Orai1WT-START-Fr0_cleaned,ACQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,ADV_ideal,11,11
Orai1WT-START-Fr0_cleaned,AGA_ideal,11,11
Orai1WT-START-Fr0_cleaned,AH4_ideal,11,11
Orai1WT-START-Fr0_cleaned,AHZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,AIK_ideal,11,11
Orai1WT-START-Fr0_cleaned,AK1_ideal,11,11
Orai1WT-START-Fr0_cleaned,AK2_ideal,11,11
Orai1WT-START-Fr0_cleaned,AK3_ideal,11,11
Orai1WT-START-Fr0_cleaned,AKA_ideal,11,11
Orai1WT-START-Fr0_cleaned,AOE_ideal,11,11
Orai1WT-START-Fr0_cleaned,AP5_ideal,11,11
Orai1WT-START-Fr0_cleaned,AP8_ideal,11,11
Orai1WT-START-Fr0_cleaned,APX_ideal,11,11
Orai1WT-START-Fr0_cleaned,ARC_ideal,11,11
Orai1WT-START-Fr0_cleaned,ARE_ideal,11,11
Orai1WT-START-Fr0_cleaned,ARR_ideal,11,11
Orai1WT-START-Fr0_cleaned,AUR_ideal,11,11
Orai1WT-START-Fr0_cleaned,B18_ideal,11,11
Orai1WT-START-Fr0_cleaned,B1M_ideal,11,11
Orai1WT-START-Fr0_cleaned,B32_ideal,11,11
Orai1WT-START-Fr0_cleaned,B3N_ideal,11,11
Orai1WT-START-Fr0_cleaned,B8L_ideal,11,11
Orai1WT-START-Fr0_cleaned,B96_ideal,11,11
Orai1WT-START-Fr0_cleaned,BA3_ideal,11,11
Orai1WT-START-Fr0_cleaned,BBZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,BFF_ideal,11,11
Orai1WT-START-Fr0_cleaned,BH7_ideal,11,11
Orai1WT-START-Fr0_cleaned,BL5_ideal,11,11
Orai1WT-START-Fr0_cleaned,BLI_ideal,11,11
Orai1WT-START-Fr0_cleaned,BN2_ideal,11,11
Orai1WT-START-Fr0_cleaned,BN3_ideal,11,11
Orai1WT-START-Fr0_cleaned,BN4_ideal,11,11
Orai1WT-START-Fr0_cleaned,BN5_ideal,11,11
Orai1WT-START-Fr0_cleaned,BO9_ideal,11,11
Orai1WT-START-Fr0_cleaned,BR4_ideal,11,11
Orai1WT-START-Fr0_cleaned,BTX_ideal,11,11
Orai1WT-START-Fr0_cleaned,BUI_ideal,11,11
Orai1WT-START-Fr0_cleaned,BV2_ideal,11,11
Orai1WT-START-Fr0_cleaned,C11_ideal,11,11
Orai1WT-START-Fr0_cleaned,C1D_ideal,11,11
Orai1WT-START-Fr0_cleaned,C1N_ideal,11,11
Orai1WT-START-Fr0_cleaned,C3S_ideal,11,11
Orai1WT-START-Fr0_cleaned,C41_ideal,11,11
Orai1WT-START-Fr0_cleaned,C87_ideal,11,11
Orai1WT-START-Fr0_cleaned,C8E_ideal,11,11
Orai1WT-START-Fr0_cleaned,C90_ideal,11,11
Orai1WT-START-Fr0_cleaned,CA3_ideal,11,11
Orai1WT-START-Fr0_cleaned,CA5_ideal,11,11
Orai1WT-START-Fr0_cleaned,CAA_ideal,11,11
Orai1WT-START-Fr0_cleaned,CAI_ideal,11,11
Orai1WT-START-Fr0_cleaned,CAO_ideal,11,11
Orai1WT-START-Fr0_cleaned,CBD_ideal,11,11
Orai1WT-START-Fr0_cleaned,CBN_ideal,11,11
Orai1WT-START-Fr0_cleaned,CBO_ideal,11,11
Orai1WT-START-Fr0_cleaned,CC0_ideal,11,11
Orai1WT-START-Fr0_cleaned,CCQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,CDA_ideal,11,11
Orai1WT-START-Fr0_cleaned,CDB_ideal,11,11
Orai1WT-START-Fr0_cleaned,CDD_ideal,11,11
Orai1WT-START-Fr0_cleaned,CDU_ideal,11,11
Orai1WT-START-Fr0_cleaned,CG2_ideal,11,11
Orai1WT-START-Fr0_cleaned,CLL_ideal,11,11
Orai1WT-START-Fr0_cleaned,CM1_ideal,11,11
Orai1WT-START-Fr0_cleaned,CM2_ideal,11,11
Orai1WT-START-Fr0_cleaned,CM5_ideal,11,11
Orai1WT-START-Fr0_cleaned,CNA_ideal,11,11
Orai1WT-START-Fr0_cleaned,CND_ideal,11,11
Orai1WT-START-Fr0_cleaned,CNS_ideal,11,11
Orai1WT-START-Fr0_cleaned,CO8_ideal,11,11
Orai1WT-START-Fr0_cleaned,COA_ideal,11,11
Orai1WT-START-Fr0_cleaned,COD_ideal,11,11
Orai1WT-START-Fr0_cleaned,COF_ideal,11,11
Orai1WT-START-Fr0_cleaned,COS_ideal,11,11
Orai1WT-START-Fr0_cleaned,COT_ideal,11,11
Orai1WT-START-Fr0_cleaned,CP0_ideal,11,11
Orai1WT-START-Fr0_cleaned,CP4_ideal,11,11
Orai1WT-START-Fr0_cleaned,CPJ_ideal,11,11
Orai1WT-START-Fr0_cleaned,CPQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,CYU_ideal,11,11
Orai1WT-START-Fr0_cleaned,D9G_ideal,11,11
Orai1WT-START-Fr0_cleaned,DAK_ideal,11,11
Orai1WT-START-Fr0_cleaned,DB8_ideal,11,11
Orai1WT-START-Fr0_cleaned,DCA_ideal,11,11
Orai1WT-START-Fr0_cleaned,DCC_ideal,11,11
Orai1WT-START-Fr0_cleaned,DDF_ideal,11,11
Orai1WT-START-Fr0_cleaned,DEQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,DGB_ideal,11,11
Orai1WT-START-Fr0_cleaned,DGG_ideal,11,11
Orai1WT-START-Fr0_cleaned,DHG_ideal,11,11
Orai1WT-START-Fr0_cleaned,DI4_ideal,11,11
Orai1WT-START-Fr0_cleaned,DID_ideal,11,11
Orai1WT-START-Fr0_cleaned,DKK_ideal,11,11
Orai1WT-START-Fr0_cleaned,DKT_ideal,11,11
Orai1WT-START-Fr0_cleaned,DMY_ideal,11,11
Orai1WT-START-Fr0_cleaned,DN0_ideal,11,11
Orai1WT-START-Fr0_cleaned,DND_ideal,11,11
Orai1WT-START-Fr0_cleaned,DOL_ideal,11,11
Orai1WT-START-Fr0_cleaned,DR6_ideal,11,11
Orai1WT-START-Fr0_cleaned,DR7_ideal,11,11
Orai1WT-START-Fr0_cleaned,DR9_ideal,11,11
Orai1WT-START-Fr0_cleaned,DRA_ideal,11,11
Orai1WT-START-Fr0_cleaned,EHA_ideal,11,11
Orai1WT-START-Fr0_cleaned,ELA_ideal,11,11
Orai1WT-START-Fr0_cleaned,ELD_ideal,11,11
Orai1WT-START-Fr0_cleaned,EM1_ideal,11,11
Orai1WT-START-Fr0_cleaned,EMH_ideal,11,11
Orai1WT-START-Fr0_cleaned,ENA_ideal,11,11
Orai1WT-START-Fr0_cleaned,ENB_ideal,11,11
Orai1WT-START-Fr0_cleaned,ENP_ideal,11,11
Orai1WT-START-Fr0_cleaned,EP6_ideal,11,11
Orai1WT-START-Fr0_cleaned,EPA_ideal,11,11
Orai1WT-START-Fr0_cleaned,EPH_ideal,11,11
Orai1WT-START-Fr0_cleaned,F23_ideal,11,11
Orai1WT-START-Fr0_cleaned,F42_ideal,11,11
Orai1WT-START-Fr0_cleaned,F6M_ideal,11,11
Orai1WT-START-Fr0_cleaned,F6O_ideal,11,11
Orai1WT-START-Fr0_cleaned,F9R_ideal,11,11
Orai1WT-START-Fr0_cleaned,FAB_ideal,11,11
Orai1WT-START-Fr0_cleaned,FAD_ideal,11,11
Orai1WT-START-Fr0_cleaned,FAE_ideal,11,11
Orai1WT-START-Fr0_cleaned,FCX_ideal,11,11
Orai1WT-START-Fr0_cleaned,FE1_ideal,11,11
Orai1WT-START-Fr0_cleaned,FEP_ideal,11,11
Orai1WT-START-Fr0_cleaned,FI8_ideal,11,11
Orai1WT-START-Fr0_cleaned,FJ0_ideal,11,11
Orai1WT-START-Fr0_cleaned,FMM_ideal,11,11
Orai1WT-START-Fr0_cleaned,FR1_ideal,11,11
Orai1WT-START-Fr0_cleaned,FRB_ideal,11,11
Orai1WT-START-Fr0_cleaned,FRE_ideal,11,11
Orai1WT-START-Fr0_cleaned,FRH_ideal,11,11
Orai1WT-START-Fr0_cleaned,FRI_ideal,11,11
Orai1WT-START-Fr0_cleaned,FUG_ideal,11,11
Orai1WT-START-Fr0_cleaned,FXG_ideal,11,11
Orai1WT-START-Fr0_cleaned,G65_ideal,11,11
Orai1WT-START-Fr0_cleaned,GCG_ideal,11,11
Orai1WT-START-Fr0_cleaned,GEL_ideal,11,11
Orai1WT-START-Fr0_cleaned,GL8_ideal,11,11
Orai1WT-START-Fr0_cleaned,GLE_ideal,11,11
Orai1WT-START-Fr0_cleaned,GNF_ideal,11,11
Orai1WT-START-Fr0_cleaned,GP3_ideal,11,11
Orai1WT-START-Fr0_cleaned,GTA_ideal,11,11
Orai1WT-START-Fr0_cleaned,GTG_ideal,11,11
Orai1WT-START-Fr0_cleaned,GTY_ideal,11,11
Orai1WT-START-Fr0_cleaned,H4M_ideal,11,11
Orai1WT-START-Fr0_cleaned,HAL_ideal,11,11
Orai1WT-START-Fr0_cleaned,HAZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,HDC_ideal,11,11
Orai1WT-START-Fr0_cleaned,HDS_ideal,11,11
Orai1WT-START-Fr0_cleaned,HDY_ideal,11,11
Orai1WT-START-Fr0_cleaned,HG9_ideal,11,11
Orai1WT-START-Fr0_cleaned,HMG_ideal,11,11
Orai1WT-START-Fr0_cleaned,HOP_ideal,11,11
Orai1WT-START-Fr0_cleaned,HSF_ideal,11,11
Orai1WT-START-Fr0_cleaned,HXA_ideal,11,11
Orai1WT-START-Fr0_cleaned,HXC_ideal,11,11
Orai1WT-START-Fr0_cleaned,HYC_ideal,11,11
Orai1WT-START-Fr0_cleaned,I12_ideal,11,11
Orai1WT-START-Fr0_cleaned,I50_ideal,11,11
Orai1WT-START-Fr0_cleaned,I6H_ideal,11,11
Orai1WT-START-Fr0_cleaned,IB2_ideal,11,11
Orai1WT-START-Fr0_cleaned,IBI_ideal,11,11
Orai1WT-START-Fr0_cleaned,IDB_ideal,11,11
Orai1WT-START-Fr0_cleaned,IH4_ideal,11,11
Orai1WT-START-Fr0_cleaned,IK7_ideal,11,11
Orai1WT-START-Fr0_cleaned,INA_ideal,11,11
Orai1WT-START-Fr0_cleaned,INB_ideal,11,11
Orai1WT-START-Fr0_cleaned,J12_ideal,11,11
Orai1WT-START-Fr0_cleaned,J15_ideal,11,11
Orai1WT-START-Fr0_cleaned,J78_ideal,11,11
Orai1WT-START-Fr0_cleaned,J80_ideal,11,11
Orai1WT-START-Fr0_cleaned,J8C_ideal,11,11
Orai1WT-START-Fr0_cleaned,JAS_ideal,11,11
Orai1WT-START-Fr0_cleaned,JE2_ideal,11,11
Orai1WT-START-Fr0_cleaned,JER_ideal,11,11
Orai1WT-START-Fr0_cleaned,JEU_ideal,11,11
Orai1WT-START-Fr0_cleaned,JHN_ideal,11,11
Orai1WT-START-Fr0_cleaned,JJH_ideal,11,11
Orai1WT-START-Fr0_cleaned,JNK_ideal,11,11
Orai1WT-START-Fr0_cleaned,JPR_ideal,11,11
Orai1WT-START-Fr0_cleaned,JT1_ideal,11,11
Orai1WT-START-Fr0_cleaned,K3R_ideal,11,11
Orai1WT-START-Fr0_cleaned,K5O_ideal,11,11
Orai1WT-START-Fr0_cleaned,KAB_ideal,11,11
Orai1WT-START-Fr0_cleaned,KHF_ideal,11,11
Orai1WT-START-Fr0_cleaned,KLN_ideal,11,11
Orai1WT-START-Fr0_cleaned,KNT_ideal,11,11
Orai1WT-START-Fr0_cleaned,KOS_ideal,11,11
Orai1WT-START-Fr0_cleaned,KTY_ideal,11,11
Orai1WT-START-Fr0_cleaned,L17_ideal,11,11
Orai1WT-START-Fr0_cleaned,L1P_ideal,11,11
Orai1WT-START-Fr0_cleaned,L24_ideal,11,11
Orai1WT-START-Fr0_cleaned,L2P_ideal,11,11
Orai1WT-START-Fr0_cleaned,L3P_ideal,11,11
Orai1WT-START-Fr0_cleaned,L41_ideal,11,11
Orai1WT-START-Fr0_cleaned,L75_ideal,11,11
Orai1WT-START-Fr0_cleaned,LDM_ideal,11,11
Orai1WT-START-Fr0_cleaned,LEH_ideal,11,11
Orai1WT-START-Fr0_cleaned,LHG_ideal,11,11
Orai1WT-START-Fr0_cleaned,LIL_ideal,11,11
Orai1WT-START-Fr0_cleaned,LIM_ideal,11,11
Orai1WT-START-Fr0_cleaned,LK2_ideal,11,11
Orai1WT-START-Fr0_cleaned,LK3_ideal,11,11
Orai1WT-START-Fr0_cleaned,LK4_ideal,11,11
Orai1WT-START-Fr0_cleaned,LMU_ideal,11,11
Orai1WT-START-Fr0_cleaned,LPS_ideal,11,11
Orai1WT-START-Fr0_cleaned,LTD_ideal,11,11
Orai1WT-START-Fr0_cleaned,LTX_ideal,11,11
Orai1WT-START-Fr0_cleaned,LVO_ideal,11,11
Orai1WT-START-Fr0_cleaned,LYB_ideal,11,11
Orai1WT-START-Fr0_cleaned,MA4_ideal,11,11
Orai1WT-START-Fr0_cleaned,MAY_ideal,11,11
Orai1WT-START-Fr0_cleaned,MCA_ideal,11,11
Orai1WT-START-Fr0_cleaned,MCN_ideal,11,11
Orai1WT-START-Fr0_cleaned,MDE_ideal,11,11
Orai1WT-START-Fr0_cleaned,MGE_ideal,11,11
Orai1WT-START-Fr0_cleaned,MGM_ideal,11,11
Orai1WT-START-Fr0_cleaned,MIM_ideal,11,11
Orai1WT-START-Fr0_cleaned,MJV_ideal,11,11
Orai1WT-START-Fr0_cleaned,MK1_ideal,11,11
Orai1WT-START-Fr0_cleaned,MK6_ideal,11,11
Orai1WT-START-Fr0_cleaned,MLC_ideal,11,11
Orai1WT-START-Fr0_cleaned,MLD_ideal,11,11
Orai1WT-START-Fr0_cleaned,MMI_ideal,11,11
Orai1WT-START-Fr0_cleaned,MPG_ideal,11,11
Orai1WT-START-Fr0_cleaned,MPZ_ideal,11,11
Orai1WT-START-Fr0_cleaned,MQ7_ideal,11,11
Orai1WT-START-Fr0_cleaned,MRC_ideal,11,11
Orai1WT-START-Fr0_cleaned,MS1_ideal,11,11
Orai1WT-START-Fr0_cleaned,MS3_ideal,11,11
Orai1WT-START-Fr0_cleaned,MWV_ideal,11,11
Orai1WT-START-Fr0_cleaned,MXP_ideal,11,11
Orai1WT-START-Fr0_cleaned,MYA_ideal,11,11
Orai1WT-START-Fr0_cleaned,MYP_ideal,11,11
Orai1WT-START-Fr0_cleaned,MYX_ideal,11,11
Orai1WT-START-Fr0_cleaned,N7R_ideal,11,11
Orai1WT-START-Fr0_cleaned,N8E_ideal,11,11
Orai1WT-START-Fr0_cleaned,NAD_ideal,11,11
Orai1WT-START-Fr0_cleaned,NAE_ideal,11,11
Orai1WT-START-Fr0_cleaned,NAI_ideal,11,11
Orai1WT-START-Fr0_cleaned,NAJ_ideal,11,11
Orai1WT-START-Fr0_cleaned,NAP_ideal,11,11
Orai1WT-START-Fr0_cleaned,NAQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,NBC_ideal,11,11
Orai1WT-START-Fr0_cleaned,NBP_ideal,11,11
Orai1WT-START-Fr0_cleaned,NDA_ideal,11,11
Orai1WT-START-Fr0_cleaned,NDC_ideal,11,11
Orai1WT-START-Fr0_cleaned,NDP_ideal,11,11
Orai1WT-START-Fr0_cleaned,NE6_ideal,11,11
Orai1WT-START-Fr0_cleaned,NHO_ideal,11,11
Orai1WT-START-Fr0_cleaned,NMX_ideal,11,11
Orai1WT-START-Fr0_cleaned,NOV_ideal,11,11
Orai1WT-START-Fr0_cleaned,NTU_ideal,11,11
Orai1WT-START-Fr0_cleaned,NXX_ideal,11,11
Orai1WT-START-Fr0_cleaned,NZQ_ideal,11,11
Orai1WT-START-Fr0_cleaned,O8N_ideal,11,11
Orai1WT-START-Fr0_cleaned,ODD_ideal,11,11
Orai1WT-START-Fr0_cleaned,ODT_ideal,11,11
Orai1WT-START-Fr0_cleaned,OFF_ideal,11,11
Orai1WT-START-Fr0_cleaned,OHH_ideal,11,11
Orai1WT-START-Fr0_cleaned,OHM_ideal,11,11
Orai1WT-START-Fr0_cleaned,OHN_ideal,11,11
Orai1WT-START-Fr0_cleaned,OKA_ideal,11,11
Orai1WT-START-Fr0_cleaned,P1L_ideal,11,11
Orai1WT-START-Fr0_cleaned,P30_ideal,11,11
Orai1WT-START-Fr0_cleaned,P40_ideal,11,11
Orai1WT-START-Fr0_cleaned,P48_ideal,11,11
Orai1WT-START-Fr0_cleaned,P5S_ideal,11,11
Orai1WT-START-Fr0_cleaned,P89_ideal,11,11
Orai1WT-START-Fr0_cleaned,PAD_ideal,11,11
Orai1WT-START-Fr0_cleaned,PCM_ideal,11,11
Orai1WT-START-Fr0_cleaned,PD7_ideal,11,11
Orai1WT-START-Fr0_cleaned,PE5_ideal,11,11
Orai1WT-START-Fr0_cleaned,PE7_ideal,11,11
Orai1WT-START-Fr0_cleaned,PEF_ideal,11,11
Orai1WT-START-Fr0_cleaned,PGM_ideal,11,11
Orai1WT-START-Fr0_cleaned,PIE_ideal,11,11
Orai1WT-START-Fr0_cleaned,PKF_ideal,11,11
Orai1WT-START-Fr0_cleaned,PL3_ideal,11,11
Orai1WT-START-Fr0_cleaned,PLM_ideal,11,11
Orai1WT-START-Fr0_cleaned,PM4_ideal,11,11
Orai1WT-START-Fr0_cleaned,PM5_ideal,11,11
Orai1WT-START-Fr0_cleaned,PNF_ideal,11,11
Orai1WT-START-Fr0_cleaned,PNT_ideal,11,11
Orai1WT-START-Fr0_cleaned,PPX_ideal,11,11
Orai1WT-START-Fr0_cleaned,PQN_ideal,11,11
Orai1WT-START-Fr0_cleaned,PRT_ideal,11,11
Orai1WT-START-Fr0_cleaned,PSI_ideal,11,11
Orai1WT-START-Fr0_cleaned,PTG_ideal,11,11
Orai1WT-START-Fr0_cleaned,PUA_ideal,11,11
Orai1WT-START-Fr0_cleaned,PVC_ideal,11,11
Orai1WT-START-Fr0_cleaned,Q8U_ideal,11,11
Orai1WT-START-Fr0_cleaned,QCM_ideal,11,11
Orai1WT-START-Fr0_cleaned,QDH_ideal,11,11
Orai1WT-START-Fr0_cleaned,QFC_ideal,11,11
Orai1WT-START-Fr0_cleaned,QO4_ideal,11,11
Orai1WT-START-Fr0_cleaned,QWP_ideal,11,11
Orai1WT-START-Fr0_cleaned,R03_ideal,11,11
Orai1WT-START-Fr0_cleaned,R0Z_ideal,11,11
Orai1WT-START-Fr0_cleaned,R19_ideal,11,11
Orai1WT-START-Fr0_cleaned,R1H_ideal,11,11
Orai1WT-START-Fr0_cleaned,R1L_ideal,11,11
Orai1WT-START-Fr0_cleaned,R64_ideal,11,11
Orai1WT-START-Fr0_cleaned,R71_ideal,11,11
Orai1WT-START-Fr0_cleaned,R78_ideal,11,11
Orai1WT-START-Fr0_cleaned,R79_ideal,11,11
Orai1WT-START-Fr0_cleaned,RA4_ideal,11,11
Orai1WT-START-Fr0_cleaned,RA8_ideal,11,11
Orai1WT-START-Fr0_cleaned,RAP_ideal,11,11
Orai1WT-START-Fr0_cleaned,RCL_ideal,11,11
Orai1WT-START-Fr0_cleaned,RD8_ideal,11,11
Orai1WT-START-Fr0_cleaned,RFL_ideal,11,11
Orai1WT-START-Fr0_cleaned,RGA_ideal,11,11
Orai1WT-START-Fr0_cleaned,RGC_ideal,11,11
Orai1WT-START-Fr0_cleaned,RIF_ideal,11,11
Orai1WT-START-Fr0_cleaned,RIT_ideal,11,11
Orai1WT-START-Fr0_cleaned,ROC_ideal,11,11
