mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,docking_method,protein,ligand,pose_file,pose_name,file_format,protein_file_used,posebusters_mode,diffdock_confidence
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447527714820316,1.0349336651095595,0,0,44,1.0425764758321154,0,304,0.9832471390541441,0,30,44,304,2,2,0.0020137760682684388,2,0,0.0056899267768221445,0,0,,11,165.76286281537583,79.42508439348191,2.08703414143277,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model14.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose14,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.944552576889419,1.0346763003493686,0,0,44,1.0422298317788004,0,304,0.9831292267812489,0,30,44,304,2,2,0.0018575440874598675,2,0,0.005726377067688252,0,0,,11,163.46804509073522,79.43556499029889,2.057869735183464,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model15.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose15,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9453174123533,1.0355370120056588,0,0,44,1.042395818431161,0,304,0.9831973731826558,0,30,44,304,2,2,0.0037862195952982555,2,0,0.0055182061603871796,0,0,,11,188.68709547475603,79.42508439348191,2.3756612525581504,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model16.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose16,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9446342147588185,1.0350045854359888,0,0,44,1.042295655218517,0,304,0.9832234214463482,0,30,44,304,2,2,0.0030921926366655047,2,0,0.005353156078447763,0,0,,11,164.61393556763144,79.43556499029889,2.0722951437147206,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model17.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose17,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9449959119851631,1.0352053641440693,0,0,44,1.042194881548474,0,304,0.983306419581051,0,30,44,304,2,2,0.001858473073951214,2,0,0.005474487258225714,0,0,,11,177.22390009606204,79.42508439348191,2.2313341112496956,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model18.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose18,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447284782835482,1.0348151819986808,0,0,44,1.0425729262425227,0,304,0.9831402624222583,0,30,44,304,2,2,0.0035083722271795734,2,0,0.0054344346857971345,0,0,,11,157.38048363472055,79.43556499029889,1.9812345220171939,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model19.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose19,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447275065426173,1.034843445257118,0,0,44,1.0422988489236575,0,304,0.983253051881174,0,30,44,304,2,2,0.0018217643065085792,2,0,0.0054576346337537295,0,0,,11,173.85169791676256,79.42508439348191,2.1888764644615204,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model20.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose20,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9570396177280796,1.1276938298493706,0,0,44,1.0522861798983598,0,304,0.983551705904029,0,30,44,304,2,2,0.0014668002352789908,2,0,0.005536018385516195,0,0,,9,163.8691257779494,89.62598770645288,1.828366191228609,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model21.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose21,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9448368211293678,1.035343631570414,0,0,44,1.0424202176118342,0,304,0.9832503482509216,0,30,44,304,2,2,0.002972161999858478,2,0,0.0042215095062032625,0,0,,11,164.66828039331816,79.43556499029889,2.072979280923203,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model22.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose22,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.944714145003433,1.0348056701515598,0,0,44,1.0423848168221417,0,304,0.9831760064967303,0,30,44,304,2,2,0.0029497775264164393,2,0,0.005363228454669306,0,0,,11,182.29497902195456,79.42508439348191,2.295181433095396,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model23.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose23,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447595734656654,1.03538926391754,0,0,44,1.0425246531305055,0,304,0.983142856439415,0,30,44,304,2,2,0.003223020181488951,2,0,0.004213385639941354,0,0,,11,176.8244557533027,79.43556499029889,2.2260111799405906,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model24.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose24,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9447442689336194,1.0349382845891288,0,0,44,1.0420880872241258,0,304,0.9149823013931155,0,30,44,304,2,2,0.0017986548745453992,2,0,0.005649270793726848,0,0,,11,171.98680601232135,79.42508439348191,2.165396578746797,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model25.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose25,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9446830483259949,1.0350763159952374,0,0,44,1.0423624591029168,0,304,0.9832392479024552,0,30,44,304,2,2,0.002189896062916451,2,0,0.0056248144467083636,0,0,,11,163.2213403149184,79.42508439348191,2.055035151191017,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model26.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose26,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9445848927230769,1.0350814782300986,0,0,44,1.042686785887895,0,304,0.9831076827426279,0,30,44,304,2,2,0.0018353769457935124,2,0,0.004665103269920512,0,0,,11,179.73756931610205,79.42508439348191,2.2629824152991693,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model27.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose27,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9449798826696125,1.034668689857262,0,0,44,1.0422544041509672,0,304,0.9832608549999667,0,30,44,304,2,2,0.0029876537903573714,2,0,0.005323666575533311,0,0,,11,171.16816864036238,79.42508439348191,2.155089540633959,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model28.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose28,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9445343531874184,1.035364003402466,0,0,44,1.0423320286015865,0,304,0.983282197862085,0,30,44,304,2,2,0.002142848227966517,2,0,0.004492136204279481,0,0,,11,158.55108426266887,79.43556499029889,1.9959710021831154,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model29.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose29,sdf,none,mol,
True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9445994709327775,1.0353525952259002,0,0,44,1.0426587412576926,0,304,0.9831749513397148,0,30,44,304,2,2,0.0020860266515156066,2,0,0.005749572733206684,0,0,,11,176.78384557148982,79.43556499029889,2.2254999456865403,autodock,Orai1WT-MDSnap-Fr499,gsk7975a-deprot-OPT,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_vina_out_model30.sdf,Orai1WT-MDSnap-Fr499__gsk7975a-deprot-OPT_pose30,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9580887528162941,1.028274888003412,0,0,38,1.039160724725523,0,259,0.9898200083659909,0,28,38,259,3,3,0.002471167342538616,0,0,,0,0,,16,125.27383368563889,62.35802326266372,2.0089449140804536,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model1.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose1,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9573861400972326,1.0285519318630856,0,0,38,1.039500712802104,0,259,0.9893655182632438,0,28,38,259,3,3,0.0028869948034802367,0,0,,0,0,,16,117.69098584947098,62.35802326266372,1.8873431146740238,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model2.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose2,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9580589205783143,1.027923061070444,0,0,38,1.0392450379471407,0,259,0.981074268848077,0,28,38,259,3,3,0.002502552856743492,0,0,,0,0,,16,122.63387993233069,62.35802326266372,1.9666094836870265,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model3.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose3,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9574581528128844,1.0282369804329983,0,0,38,1.0392890817500207,0,259,1.0063917228623143,0,28,38,259,3,3,0.002591268894820816,0,0,,0,0,,16,106.59059661879023,62.35802326266372,1.709332513152487,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model4.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose4,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9575757182981998,1.0287303465027982,0,0,38,1.0395617878050125,0,259,0.9528869333546196,0,28,38,259,3,3,0.0017328029626425439,0,0,,0,0,,16,108.11538757570082,62.35802326266372,1.7337847147639442,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model5.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose5,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9577419611068168,1.028449064352613,0,0,38,1.0391899612834354,0,259,1.0018082697768136,0,28,38,259,3,3,0.0023717573451102255,0,0,,0,0,,16,106.13022754379799,62.35802326266372,1.7019498372608366,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model6.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose6,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9578901154168753,1.0281629663865057,0,0,38,1.039247969116343,0,259,1.0063353225562752,0,28,38,259,3,3,0.002691053968323776,0,0,,0,0,,16,102.51002703651426,62.35802326266372,1.6438947495933722,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model7.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose7,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.958064677749206,1.0284447779830563,0,0,38,1.039409479188635,0,259,0.9565053814946636,0,28,38,259,3,3,0.0023705854820737357,0,0,,0,0,,16,116.55530144505651,62.35802326266372,1.869130792586283,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model8.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose8,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9581803372173772,1.02888933726816,0,0,38,1.0395355691776746,0,259,0.9464220358589583,0,28,38,259,3,3,0.0026611224663383574,0,0,,0,0,,16,112.34855721808519,62.35802326266372,1.8016696383214705,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model9.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose9,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9578296523796834,1.0283658153479887,0,0,38,1.039328958679553,0,259,0.9472631718146528,0,28,38,259,3,3,0.002584587972703629,0,0,,0,0,,16,113.43273871023,62.35802326266372,1.8190560376237388,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model10.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose10,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9579599965104011,1.029118872081549,0,0,38,1.0394779629885798,0,259,0.972483286328245,0,28,38,259,3,3,0.002922935674195111,0,0,,0,0,,16,101.7301264620474,62.35802326266372,1.631387929561862,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model11.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose11,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9581086404589045,1.0278869462969247,0,0,38,1.0392650160154846,0,259,1.0061649687715857,0,28,38,259,3,3,0.0028158183335937914,0,0,,0,0,,16,103.75463158990864,62.35802326266372,1.6638537618948346,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model12.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose12,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9578183969340773,1.0285368182025831,0,0,38,1.0394710993877487,0,259,1.0061551561430773,0,28,38,259,3,3,0.0023607715980024234,0,0,,0,0,,16,100.69443123746655,62.35802326266372,1.614779076837036,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model13.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose13,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9575401097864817,1.0284348515849664,0,0,38,1.0393807886881063,0,259,1.0063549442041286,0,28,38,259,3,3,0.0020229370520591303,0,0,,0,0,,16,102.72777729521358,62.35802326266372,1.6473866861126252,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model14.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose14,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9577307046306425,1.0283229473783329,0,0,38,1.0392817541013972,0,259,0.9797639769789981,0,28,38,259,3,3,0.0026282866930818207,0,0,,0,0,,16,109.48356636292593,62.35802326266372,1.7557254164674296,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model15.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose15,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.95763200846485,1.0284276323261783,0,0,38,1.0391117381475725,0,259,0.9442192921660303,0,28,38,259,3,3,0.0027014215712337494,0,0,,0,0,,16,106.66094730538957,62.35802326266372,1.7104606869289876,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model16.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose16,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9585214774938229,1.0283303929960361,0,0,38,1.0394113301614742,0,259,1.0061902194956374,0,28,38,259,3,3,0.0022879779014918413,0,0,,0,0,,16,98.95357185618971,62.35802326266372,1.5868619093228573,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model17.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose17,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9586255743481107,1.0284447779830557,0,0,38,1.039113898234327,0,259,0.9832664853292042,0,28,38,259,3,3,0.002350907468059613,0,0,,0,0,,16,106.98974988198205,62.35802326266372,1.7157335060369232,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model18.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose18,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9583135114835486,1.0287206483986306,0,0,38,1.0394933866453215,0,259,0.960110997932871,0,28,38,259,3,3,0.0024130091405033913,0,0,,0,0,,16,109.629486247034,62.35802326266372,1.7580654502990574,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model19.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose19,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9585659423573561,1.02833986915878,0,0,38,1.0394650069400557,0,259,1.006210694358451,0,28,38,259,3,3,0.0017267370280243622,0,0,,0,0,,16,101.69791445259422,62.35802326266372,1.630871363965844,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model20.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose20,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9571315644610332,1.0285616315580486,0,0,38,1.039540812956043,0,259,1.00634116548697,0,28,38,259,3,3,0.0022521282400821264,0,0,,0,0,,16,106.11023756245478,62.35802326266372,1.7016292693483646,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model21.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose21,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9576825358893868,1.0287628232091706,0,0,38,1.0394686315651394,0,259,0.9696787491460928,0,28,38,259,3,3,0.0025932185213715514,0,0,,0,0,,16,104.11952745650692,62.35802326266372,1.6697053884780133,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model22.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose22,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9577830592104617,1.0282715034557273,0,0,38,1.039366828776435,0,259,0.9513088985542036,0,28,38,259,3,3,0.002355918348903763,0,0,,0,0,,16,117.2404728299458,62.35802326266372,1.8801184947140945,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model23.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose23,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9576278195431492,1.028484031436952,0,0,38,1.0395232307712867,0,259,1.0063783152676804,0,28,38,259,3,3,0.002327357088070964,0,0,,0,0,,16,100.8002579901731,62.35802326266372,1.6164761600216775,autodock,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model24.sdf,Orai1WT-START-Fr0__Synta-66-OPT-Singlet_pose24,sdf,none,mol,
